time,cores,delays,MA,STD,limit
0,324526,0,,,
100,324526,0,,,
200,324526,0,,,
300,324512,0,,,
400,324512,0,,,
500,324512,0,,,
600,324312,0,,,
700,324312,0,,,
800,324312,0,,,
900,324092,58,324414.2,149.56960475533452,323965.491185734
1000,324092,0,324370.8,174.42527849419676,323847.5241645174
1100,324092,0,324327.4,185.17991251753068,323771.86026244744
1200,324001,75,324274.9,196.68273945619856,323684.8517816314
1300,324001,0,324223.8,194.60775364246763,323639.9767390726
1400,324001,0,324172.7,176.79809576648802,323642.30571270053
1500,323506,52,324072.1,237.9259688782548,323358.3220933652
1600,323506,0,323991.5,280.36335550693684,323150.4099334792
1700,323506,0,323910.9,293.53381406578404,323030.2985578027
1800,323314,69,323811.1,311.13892931190765,322877.68321206426
1900,323314,0,323733.3,329.8050097322469,322743.8849708032
2000,323314,0,323655.5,327.5431269314915,322672.8706192055
2100,323261,101,323572.4,309.4084678868313,322644.1745963395
2200,323261,0,323498.4,282.86518186445363,322649.80445440667
2300,323261,0,323424.4,228.30447506226332,322739.48657481326
2400,323317,88,323356.0,106.13827459251844,323037.58517622243
2500,323317,0,323337.1,92.39823230712133,323059.9053030786
2600,323317,0,323318.2,70.82184220623374,323105.7344733813
2700,323339,68,323301.5,28.8992502813042,323214.8022491561
2800,323339,0,323304.0,31.098410108326224,323210.70476967504
2900,323339,0,323306.5,32.941867992282155,323207.67439602315
3000,323326,72,323307.7,33.45992628235781,323207.3202211529
3100,323326,0,323314.2,29.453541574213425,323225.8393752774
3200,323326,0,323320.7,22.837834109611375,323252.1864976712
3300,323321,49,323326.7,9.250225230603151,323298.9493243082
3400,323321,0,323327.1,8.862530371997725,323300.512408884
3500,323321,0,323327.5,8.436033832122863,323302.19189850363
3600,323322,67,323328.0,7.874007883533736,323304.3779763494
3700,323322,0,323326.3,7.024560099732061,323305.22631970077
3800,323322,0,323324.6,5.501514956566215,323308.0954551303
3900,323081,81,323298.8,76.55760358594476,323069.12718924216
4000,323081,0,323274.3,101.89542569683314,322968.6137229095
4100,323081,0,323249.8,116.492059815964,322900.3238205521
4200,323024,61,323219.6,132.5780273405277,322821.8659179784
4300,323024,0,323189.9,140.37604259100576,322768.771872227
4400,323024,0,323160.2,140.97422932407898,322737.27731202776
4500,322910,58,323119.1,148.59149818723316,322673.32550543826
4600,322910,0,323077.9,143.09860625216734,322648.6041812435
4700,322910,0,323036.7,122.89385664145395,322668.01843007567
4800,322829,85,322987.4,90.28621157308817,322716.54136528075
4900,322829,0,322962.2,96.23097214631917,322673.50708356104
5000,322829,0,322937.0,94.64671151303077,322653.0598654609
5100,322883,77,322917.2,80.88510369797964,322674.54468890605
5200,322883,0,322903.1,72.00069444273325,322687.0979166718
5300,322883,0,322889.0,58.1721582910481,322714.4835251269
5400,322885,288,322875.1,33.85409872144927,322773.53770383564
5500,322885,0,322872.6,31.854530468259323,322777.0364085952
5600,322885,0,322870.1,29.486154947296896,322781.6415351581
5700,323267,187,322905.8,129.53661001264706,322517.19016996206
5800,323267,0,322949.6,168.7866503416652,322443.240048975
5900,323267,0,322993.4,189.56511634145795,322424.70465097565
6000,323459,69,323056.4,229.3663735893678,322368.30087923195
6100,323459,0,323114.0,252.17322088898638,322357.48033733305
6200,323459,0,323171.6,259.2314281361725,322393.90571559145
6300,323503,73,323233.6,256.6676190462024,322463.59714286134
6400,323503,0,323295.4,237.05751763409674,322584.2274470977
6500,323503,0,323357.2,195.00529907374332,322772.1841027788
6600,323502,78,323418.9,106.54623409662781,323099.2612977101
6700,323502,0,323442.4,94.56238387761732,323158.71284836717
6800,323502,0,323465.9,72.83382913756549,323247.3985125873
6900,323487,55,323487.9,20.51259775942781,323426.36220672174
7000,323487,0,323490.7,17.87021109606321,323437.08936671185
7100,323487,0,323493.5,14.159802264629834,323451.0205932061
7200,323308,67,323478.4,60.3180459467984,323297.44586215966
7300,323308,0,323458.9,79.84213591105942,323219.3735922669
7400,323308,0,323439.4,90.9190115808574,323166.64296525746
7500,323366,45,323425.7,90.59194224749471,323153.92417325755
7600,323366,0,323412.1,88.03717649162688,323147.9884705251
7700,323366,0,323398.5,82.96485199674312,323149.60544400977
7800,323074,84,323355.7,123.9256497535757,322983.9230507393
7900,323074,0,323314.4,142.70264343953914,322886.2920696814
8000,323074,0,323273.1,146.9016677924262,322832.3949966227
8100,322667,34,323191.1,223.25493648938647,322521.3351905318
8200,322667,0,323127.0,272.5419437652445,322309.37416870426
8300,322667,0,323062.9,299.30714436328867,322164.97856691014
8400,322521,106,322984.2,329.6307024539193,321995.30789263826
8500,322521,0,322899.7,329.18891907950814,321912.1332427615
8600,322521,0,322815.2,303.6561652049624,321904.2315043851
8700,322966,83,322775.2,243.407203399973,322044.9783898001
8800,322966,0,322764.4,230.7428583228508,322072.1714250315
8900,322966,0,322753.6,216.74470389608726,322103.3658883117
9000,322974,290,322743.6,202.13427880249714,322137.1971635925
9100,322974,0,322774.3,212.2671534759297,322137.4985395722
9200,322974,0,322805.0,217.16813762685524,322153.4955871194
9300,323430,208,322881.3,286.3219050886929,322022.3342847339
9400,323430,0,322972.2,303.030911514949,322063.1072654552
9500,323430,0,323063.1,288.64066472613183,322197.1780058216
9600,323637,68,323174.7,270.9579918243731,322361.8260245269
9700,323637,0,323241.8,295.50438989054015,322355.28683032835
9800,323637,0,323308.9,302.02996540096507,322402.8101037971
9900,323373,86,323349.6,277.0804937199577,322518.3585188401
10000,323373,0,323389.5,243.70166187386397,322658.3950143784
10100,323373,0,323429.4,196.13668703245347,322840.98993890267
10200,323464,88,323478.4,113.54118195635591,323137.77645413094
10300,323464,0,323481.8,112.43447474487542,323144.49657576537
10400,323464,0,323485.2,111.20131893721626,323151.59604318836
10500,323525,75,323494.7,110.01318102863057,323164.6604569141
10600,323525,0,323483.5,99.07376600874295,323186.2787019738
10700,323525,0,323472.3,85.1443871709492,323216.86683848716
10800,323558,69,323464.4,70.58517313657724,323252.6444805903
10900,323558,0,323482.9,68.17045629271797,323278.3886311219
11000,323558,0,323501.4,59.595301828572055,323322.6140945143
11100,323494,81,323513.5,39.53690259365625,323394.889292219
11200,323494,0,323516.5,36.37535795973726,323407.3739261208
11300,323494,0,323519.5,32.606236622734905,323421.6812901318
11400,323427,61,323515.8,40.698894334276986,323393.70331699715
11500,323427,0,323506.0,49.15734374924203,323358.52796875226
11600,323427,0,323496.2,54.4340579665656,323332.8978261003
11700,323165,37,323460.2,116.70075692437612,323110.09772922687
11800,323165,0,323420.9,143.25769322008014,322991.12692033977
11900,323165,0,323381.6,154.90082848956897,322916.8975145313
12000,322909,73,323316.7,201.67688679365745,322711.66933961905
12100,322909,0,323258.2,227.69950958841773,322575.10147123475
12200,322909,0,323199.7,235.40511181117148,322493.4846645665
12300,322848,76,323135.1,234.3048583936255,322432.1854248191
12400,322848,0,323077.2,225.5328505271036,322400.6014484187
12500,322848,0,323019.3,198.44789408533623,322423.956317744
12600,322731,88,322949.7,157.37079356390637,322477.58761930827
12700,322731,0,322906.3,151.11809215994856,322452.9457235201
12800,322731,0,322862.9,129.31395903112278,322474.9581229067
12900,322683,94,322814.7,87.15637288030746,322553.2308813591
13000,322683,0,322792.1,89.26296980328772,322524.31109059014
13100,322683,0,322769.5,84.87932610672573,322514.8620216798
13200,322688,45,322747.4,72.37126501824491,322530.2862049453
13300,322688,0,322731.4,64.96700017284755,322536.4989994815
13400,322688,0,322715.4,51.33160170584606,322561.4051948825
13500,322596,29,322690.2,39.49345937871294,322571.71962186386
13600,322596,0,322676.7,46.45678996340188,322537.32963010983
13700,322596,0,322663.2,48.49467325087597,322517.71598024736
13800,322581,58,322648.2,48.39145930549557,322503.0256220835
13900,322581,0,322638.0,50.924781135706965,322485.22565659287
14000,322581,0,322627.8,51.12468419192316,322474.4259474242
14100,322559,79,322615.4,51.286125483042134,322461.5416235509
14200,322559,0,322602.5,47.04430536277849,322461.36708391167
14300,322559,0,322589.6,37.765945864879626,322476.30216240534
14400,322390,50,322559.8,61.566224509941485,322375.10132647015
14500,322390,0,322539.2,79.85514663975783,322299.6345600807
14600,322390,0,322518.6,89.55594155099841,322249.932175347
14700,322274,86,322486.4,113.3590166995808,322146.3229499013
14800,322274,0,322455.7,125.78292588774977,322078.35122233676
14900,322274,0,322425.0,129.2207413709124,322037.3377758873
15000,322123,57,322379.2,147.63829674960485,321936.2851097512
15100,322123,0,322335.6,152.9249634458537,321876.82510966243
15200,322123,0,322292.0,144.05091692575738,321859.84724922274
15300,321992,68,322235.3,138.77163495172533,321818.98509514483
15400,321992,0,322195.5,146.34073633693333,321756.4777909892
15500,321992,0,322155.7,141.61061636476222,321730.8681509057
15600,321965,67,322113.2,126.44260885434198,321733.872173437
15700,321965,0,322082.3,120.39199862908214,321721.12400411273
15800,321965,0,322051.4,104.30212526079085,321738.49362421763
15900,321897,58,322013.7,80.26767718450606,321772.8969684465
16000,321897,0,321991.1,77.8537803302717,321757.53865900915
16100,321897,0,321968.5,67.41290678060177,321766.2612796582
16200,321854,171,321941.6,50.44733227787742,321790.25800316635
16300,321854,0,321927.8,53.88630005816744,321766.1410998255
16400,321854,0,321914.0,53.28539512816405,321754.1438146155
16500,321907,160,321905.5,45.70010941600418,321768.399671752
16600,321907,0,321899.7,40.7186825885645,321777.5439522343
16700,321907,0,321893.9,33.95241769456517,321792.04274691636
16800,322071,160,321904.5,62.858306271342016,321715.925081186
16900,322071,0,321921.9,81.78488043211063,321676.5453587037
17000,322071,0,321939.3,93.56049736554114,321658.61850790336
17100,322186,118,321968.2,119.95443579656602,321608.3366926103
17200,322186,0,322001.4,130.33052000599506,321610.40843998204
